TABLE WeatherFileClimateZone_S901G,,,,,,,,
WthrStationNum,State,DsgnWB,WthrFileEPW,WthrFile,DesignDayFileDDY,HeatingDesignDay,CoolingDesignDay,LocationURL
722269,AL,71,USA_AL_Fort.Rucker-Cairns.Field.722269_TMY3.epw,USA_AL_Fort.Rucker-Cairns.Field.722269,USA_AL_Fort.Rucker-Cairns.Field.722269_TMY3.ddy,USA AL Fort Rucker Cairns Field Ann Htg 99 6% Condns DB,USA AL Fort Rucker Cairns Field Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AL_Fort.Rucker-Cairns.Field.722269_TMY3.zip
722285,AL,71,USA_AL_Gadsen.Muni.AWOS.722285_TMY3.epw,USA_AL_Gadsen.Muni.AWOS.722285,USA_AL_Gadsen.Muni.AWOS.722285_TMY3.ddy,USA AL Gadsen Muni AWOS Ann Htg 99 6% Condns DB,USA AL Gadsen Muni AWOS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AL_Gadsen.Muni.AWOS.722285_TMY3.zip
723230,AL,71,USA_AL_Huntsville.Intl.AP-Jones.Field.723230_TMY3.epw,USA_AL_Huntsville.Intl.AP-Jones.Field.723230,USA_AL_Huntsville.Intl.AP-Jones.Field.723230_TMY3.ddy,USA AL Huntsville Intl AP Jones Field Ann Htg 99 6% Condns DB,USA AL Huntsville Intl AP Jones Field Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AL_Huntsville.Intl.AP-Jones.Field.723230_TMY3.zip
722265,AL,71,USA_AL_Maxwell.AFB.722265_TMY3.epw,USA_AL_Maxwell.AFB.722265,USA_AL_Maxwell.AFB.722265_TMY3.ddy,USA AL Maxwell AFB Ann Htg 99 6% Condns DB,USA AL Maxwell AFB Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AL_Maxwell.AFB.722265_TMY3.zip
722230,AL,71,USA_AL_Mobile-Rgnl.AP.722230_TMY3.epw,USA_AL_Mobile-Rgnl.AP.722230,USA_AL_Mobile-Rgnl.AP.722230_TMY3.ddy,USA AL Mobile Rgnl AP Ann Htg 99 6% Condns DB,USA AL Mobile Rgnl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AL_Mobile-Rgnl.AP.722230_TMY3.zip
722260,AL,71,USA_AL_Montgomery-Dannelly.Field.722260_TMY3.epw,USA_AL_Montgomery-Dannelly.Field.722260,USA_AL_Montgomery-Dannelly.Field.722260_TMY3.ddy,USA AL Montgomery Dannelly Field Ann Htg 99 6% Condns DB,USA AL Montgomery Dannelly Field Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AL_Montgomery-Dannelly.Field.722260_TMY3.zip
723235,AL,71,USA_AL_Muscle.Shoals.Rgnl.AP.723235_TMY3.epw,USA_AL_Muscle.Shoals.Rgnl.AP.723235,USA_AL_Muscle.Shoals.Rgnl.AP.723235_TMY3.ddy,USA AL Muscle Shoals Rgnl AP Ann Htg 99 6% Condns DB,USA AL Muscle Shoals Rgnl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AL_Muscle.Shoals.Rgnl.AP.723235_TMY3.zip
722286,AL,71,USA_AL_Tuscaloosa.Muni.AP.722286_TMY3.epw,USA_AL_Tuscaloosa.Muni.AP.722286,USA_AL_Tuscaloosa.Muni.AP.722286_TMY3.ddy,USA AL Tuscaloosa Muni AP Ann Htg 99 6% Condns DB,USA AL Tuscaloosa Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AL_Tuscaloosa.Muni.AP.722286_TMY3.zip
723448,AR,71,USA_AR_Batesville.AWOS.723448_TMY3.epw,USA_AR_Batesville.AWOS.723448,USA_AR_Batesville.AWOS.723448_TMY3.ddy,USA AR Batesville AWOS Ann Htg 99 6% Condns DB,USA AR Batesville AWOS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AR_Batesville.AWOS.723448_TMY3.zip
723444,AR,71,USA_AR_Bentonville.AWOS.723444_TMY3.epw,USA_AR_Bentonville.AWOS.723444,USA_AR_Bentonville.AWOS.723444_TMY3.ddy,USA AR Bentonville AWOS Ann Htg 99 6% Condns DB,USA AR Bentonville AWOS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AR_Bentonville.AWOS.723444_TMY3.zip
723419,AR,71,USA_AR_El.Dorado-Goodwin.Field.723419_TMY3.epw,USA_AR_El.Dorado-Goodwin.Field.723419,USA_AR_El.Dorado-Goodwin.Field.723419_TMY3.ddy,USA AR El Dorado Goodwin Field Ann Htg 99 6% Condns DB,USA AR El Dorado Goodwin Field Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AR_El.Dorado-Goodwin.Field.723419_TMY3.zip
723445,AR,71,USA_AR_Fayetteville-Drake.Field.723445_TMY3.epw,USA_AR_Fayetteville-Drake.Field.723445,USA_AR_Fayetteville-Drake.Field.723445_TMY3.ddy,USA AR Fayetteville Drake Field Ann Htg 99 6% Condns DB,USA AR Fayetteville Drake Field Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AR_Fayetteville-Drake.Field.723445_TMY3.zip
723440,AR,71,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw,USA_AR_Fort.Smith.Rgnl.AP.723440,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.ddy,USA AR Fort Smith Rgnl AP Ann Htg 99 6% Condns DB,USA AR Fort Smith Rgnl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.zip
723446,AR,71,USA_AR_Harrison.AP.723446_TMY3.epw,USA_AR_Harrison.AP.723446,USA_AR_Harrison.AP.723446_TMY3.ddy,USA AR Harrison AP Ann Htg 99 6% Condns DB,USA AR Harrison AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AR_Harrison.AP.723446_TMY3.zip
723407,AR,71,USA_AR_Jonesboro.Muni.AP.723407_TMY3.epw,USA_AR_Jonesboro.Muni.AP.723407,USA_AR_Jonesboro.Muni.AP.723407_TMY3.ddy,USA AR Jonesboro Muni AP Ann Htg 99 6% Condns DB,USA AR Jonesboro Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AR_Jonesboro.Muni.AP.723407_TMY3.zip
723405,AR,71,USA_AR_Little.Rock.AFB.723405_TMY3.epw,USA_AR_Little.Rock.AFB.723405,USA_AR_Little.Rock.AFB.723405_TMY3.ddy,USA AR Little Rock AFB Ann Htg 99 6% Condns DB,USA AR Little Rock AFB Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AR_Little.Rock.AFB.723405_TMY3.zip
723403,AR,71,USA_AR_Little.Rock-Adams.Field.723403_TMY3.epw,USA_AR_Little.Rock-Adams.Field.723403,USA_AR_Little.Rock-Adams.Field.723403_TMY3.ddy,USA AR Little Rock Adams Field Ann Htg 99 6% Condns DB,USA AR Little Rock Adams Field Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AR_Little.Rock-Adams.Field.723403_TMY3.zip
723417,AR,71,USA_AR_Pine.Bluff.AP.723417_TMY3.epw,USA_AR_Pine.Bluff.AP.723417,USA_AR_Pine.Bluff.AP.723417_TMY3.ddy,USA AR Pine Bluff AP Ann Htg 99 6% Condns DB,USA AR Pine Bluff AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AR_Pine.Bluff.AP.723417_TMY3.zip
723449,AR,71,USA_AR_Rogers.AWOS.723449_TMY3.epw,USA_AR_Rogers.AWOS.723449,USA_AR_Rogers.AWOS.723449_TMY3.ddy,USA AR Rogers AWOS Ann Htg 99 6% Condns DB,USA AR Rogers AWOS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AR_Rogers.AWOS.723449_TMY3.zip
723443,AR,71,USA_AR_Siloam.Spring.AWOS.723443_TMY3.epw,USA_AR_Siloam.Spring.AWOS.723443,USA_AR_Siloam.Spring.AWOS.723443_TMY3.ddy,USA AR Siloam Spring AWOS Ann Htg 99 6% Condns DB,USA AR Siloam Spring AWOS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AR_Siloam.Spring.AWOS.723443_TMY3.zip
723416,AR,71,USA_AR_Stuttgart.AWOS.723416_TMY3.epw,USA_AR_Stuttgart.AWOS.723416,USA_AR_Stuttgart.AWOS.723416_TMY3.ddy,USA AR Stuttgart AWOS Ann Htg 99 6% Condns DB,USA AR Stuttgart AWOS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AR_Stuttgart.AWOS.723416_TMY3.zip
723418,AR,71,USA_AR_Texarkana-Webb.Field.723418_TMY3.epw,USA_AR_Texarkana-Webb.Field.723418,USA_AR_Texarkana-Webb.Field.723418_TMY3.ddy,USA AR Texarkana Webb Field Ann Htg 99 6% Condns DB,USA AR Texarkana Webb Field Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AR_Texarkana-Webb.Field.723418_TMY3.zip
723406,AR,71,USA_AR_Walnut.Ridge.AWOS.723406_TMY3.epw,USA_AR_Walnut.Ridge.AWOS.723406,USA_AR_Walnut.Ridge.AWOS.723406_TMY3.ddy,USA AR Walnut Ridge AWOS Ann Htg 99 6% Condns DB,USA AR Walnut Ridge AWOS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AR_Walnut.Ridge.AWOS.723406_TMY3.zip
722748,AZ,71,USA_AZ_Casa.Grande.AWOS.722748_TMY3.epw,USA_AZ_Casa.Grande.AWOS.722748,USA_AZ_Casa.Grande.AWOS.722748_TMY3.ddy,USA AZ Casa Grande AWOS Ann Htg 99 6% Condns DB,USA AZ Casa Grande AWOS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Casa.Grande.AWOS.722748_TMY3.zip
722735,AZ,71,USA_AZ_Douglas-Bisbee.Douglas.Intl.AP.722735_TMY3.epw,USA_AZ_Douglas-Bisbee.Douglas.Intl.AP.722735,USA_AZ_Douglas-Bisbee.Douglas.Intl.AP.722735_TMY3.ddy,USA AZ Douglas Bisbee Douglas Intl AP Ann Htg 99 6% Condns DB,USA AZ Douglas Bisbee Douglas Intl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Douglas-Bisbee.Douglas.Intl.AP.722735_TMY3.zip
723783,AZ,71,USA_AZ_Grand.Canyon.National.Park.AP.723783_TMY3.epw,USA_AZ_Grand.Canyon.National.Park.AP.723783,USA_AZ_Grand.Canyon.National.Park.AP.723783_TMY3.ddy,USA AZ Grand Canyon National Park AP Ann Htg 99 6% Condns DB,USA AZ Grand Canyon National Park AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Grand.Canyon.National.Park.AP.723783_TMY3.zip
723700,AZ,71,USA_AZ_Kingman.AWOS.723700_TMY3.epw,USA_AZ_Kingman.AWOS.723700,USA_AZ_Kingman.AWOS.723700_TMY3.ddy,USA AZ Kingman AWOS Ann Htg 99 6% Condns DB,USA AZ Kingman AWOS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Kingman.AWOS.723700_TMY3.zip
722785,AZ,71,USA_AZ_Luke.AFB.722785_TMY3.epw,USA_AZ_Luke.AFB.722785,USA_AZ_Luke.AFB.722785_TMY3.ddy,USA AZ Luke AFB Ann Htg 99 6% Condns DB,USA AZ Luke AFB Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Luke.AFB.722785_TMY3.zip
723710,AZ,71,USA_AZ_Page.Muni.AWOS.723710_TMY3.epw,USA_AZ_Page.Muni.AWOS.723710,USA_AZ_Page.Muni.AWOS.723710_TMY3.ddy,USA AZ Page Muni AWOS Ann Htg 99 6% Condns DB,USA AZ Page Muni AWOS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Page.Muni.AWOS.723710_TMY3.zip
722780,AZ,71,USA_AZ_Phoenix-Sky.Harbor.Intl.AP.722780_TMY3.epw,USA_AZ_Phoenix-Sky.Harbor.Intl.AP.722780,USA_AZ_Phoenix-Sky.Harbor.Intl.AP.722780_TMY3.ddy,USA AZ Phoenix Sky Harbor Intl AP Ann Htg 99 6% Condns DB,USA AZ Phoenix Sky Harbor Intl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Phoenix-Sky.Harbor.Intl.AP.722780_TMY3.zip
723723,AZ,71,USA_AZ_Prescott-Love.Field.723723_TMY3.epw,USA_AZ_Prescott-Love.Field.723723,USA_AZ_Prescott-Love.Field.723723_TMY3.ddy,USA AZ Prescott Love Field Ann Htg 99 6% Condns DB,USA AZ Prescott Love Field Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Prescott-Love.Field.723723_TMY3.zip
722747,AZ,71,USA_AZ_Safford.AWOS.722747_TMY3.epw,USA_AZ_Safford.AWOS.722747,USA_AZ_Safford.AWOS.722747_TMY3.ddy,USA AZ Safford AWOS Ann Htg 99 6% Condns DB,USA AZ Safford AWOS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Safford.AWOS.722747_TMY3.zip
722740,AZ,71,USA_AZ_Tucson.Intl.AP.722740_TMY3.epw,USA_AZ_Tucson.Intl.AP.722740,USA_AZ_Tucson.Intl.AP.722740_TMY3.ddy,USA AZ Tucson Intl AP Ann Htg 99 6% Condns DB,USA AZ Tucson Intl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Tucson.Intl.AP.722740_TMY3.zip
723740,AZ,71,USA_AZ_Winslow.Muni.AP.723740_TMY3.epw,USA_AZ_Winslow.Muni.AP.723740,USA_AZ_Winslow.Muni.AP.723740_TMY3.ddy,USA AZ Winslow Muni AP Ann Htg 99 6% Condns DB,USA AZ Winslow Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Winslow.Muni.AP.723740_TMY3.zip
699604,AZ,71,USA_AZ_Yuma.MCAS.699604_TMY3.epw,USA_AZ_Yuma.MCAS.699604,USA_AZ_Yuma.MCAS.699604_TMY3.ddy,USA AZ Yuma MCAS Ann Htg 99 6% Condns DB,USA AZ Yuma MCAS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Yuma.MCAS.699604_TMY3.zip
725945,CA,71,USA_CA_Arcata.AP.725945_TMY3.epw,USA_CA_Arcata.AP.725945,USA_CA_Arcata.AP.725945_TMY3.ddy,USA CA Arcata AP Ann Htg 99 6% Condns DB,USA CA Arcata AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Arcata.AP.725945_TMY3.zip
723840,CA,71,USA_CA_Bakersfield-Meadows.Field.723840_TMY3.epw,USA_CA_Bakersfield-Meadows.Field.723840,USA_CA_Bakersfield-Meadows.Field.723840_TMY3.ddy,USA CA Bakersfield Meadows Field Ann Htg 99 6% Condns DB,USA CA Bakersfield Meadows Field Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Bakersfield-Meadows.Field.723840_TMY3.zip
723815,CA,71,USA_CA_Barstow.Daggett.AP.723815_TMY3.epw,USA_CA_Barstow.Daggett.AP.723815,USA_CA_Barstow.Daggett.AP.723815_TMY3.ddy,USA CA Barstow Daggett AP Ann Htg 99 6% Condns DB,USA CA Barstow Daggett AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Barstow.Daggett.AP.723815_TMY3.zip
724837,CA,71,USA_CA_Beale.AFB.724837_TMY3.epw,USA_CA_Beale.AFB.724837,USA_CA_Beale.AFB.724837_TMY3.ddy,USA CA Beale AFB Ann Htg 99 6% Condns DB,USA CA Beale AFB Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Beale.AFB.724837_TMY3.zip
724800,CA,71,USA_CA_Bishop.AP.724800_TMY3.epw,USA_CA_Bishop.AP.724800,USA_CA_Bishop.AP.724800_TMY3.ddy,USA CA Bishop AP Ann Htg 99 6% Condns DB,USA CA Bishop AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Bishop.AP.724800_TMY3.zip
725845,CA,71,USA_CA_Blue.Canyon.AP.725845_TMY3.epw,USA_CA_Blue.Canyon.AP.725845,USA_CA_Blue.Canyon.AP.725845_TMY3.ddy,USA CA Blue Canyon AP Ann Htg 99 6% Condns DB,USA CA Blue Canyon AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Blue.Canyon.AP.725845_TMY3.zip
747188,CA,71,USA_CA_Blythe-Riverside.County.AP.747188_TMY3.epw,USA_CA_Blythe-Riverside.County.AP.747188,USA_CA_Blythe-Riverside.County.AP.747188_TMY3.ddy,USA CA Blythe Riverside County AP Ann Htg 99 6% Condns DB,USA CA Blythe Riverside County AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Blythe-Riverside.County.AP.747188_TMY3.zip
722880,CA,71,USA_CA_Burbank-Glendale-Passadena.Bob.Hope.AP.722880_TMY3.epw,USA_CA_Burbank-Glendale-Passadena.Bob.Hope.AP.722880,USA_CA_Burbank-Glendale-Passadena.Bob.Hope.AP.722880_TMY3.ddy,USA CA Burbank Glendale Passadena Bob Hope AP Ann Htg 99 6% Condns DB,USA CA Burbank Glendale Passadena Bob Hope AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Burbank-Glendale-Passadena.Bob.Hope.AP.722880_TMY3.zip
723926,CA,71,USA_CA_Camarillo.AWOS.723926_TMY3.epw,USA_CA_Camarillo.AWOS.723926,USA_CA_Camarillo.AWOS.723926_TMY3.ddy,USA CA Camarillo AWOS Ann Htg 99 6% Condns DB,USA CA Camarillo AWOS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Camarillo.AWOS.723926_TMY3.zip
722926,CA,71,USA_CA_Camp.Pendleton.MCAS.722926_TMY3.epw,USA_CA_Camp.Pendleton.MCAS.722926,USA_CA_Camp.Pendleton.MCAS.722926_TMY3.ddy,USA CA Camp Pendleton MCAS Ann Htg 99 6% Condns DB,USA CA Camp Pendleton MCAS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Camp.Pendleton.MCAS.722926_TMY3.zip
722927,CA,71,USA_CA_Carlsbad.722927_TMY3.epw,USA_CA_Carlsbad.722927,USA_CA_Carlsbad.722927_TMY3.ddy,USA CA Carlsbad Ann Htg 99 6% Condns DB,USA CA Carlsbad Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Carlsbad.722927_TMY3.zip
722904,CA,71,USA_CA_Chula.Vista-Brown.Field.Muni.AP.722904_TMY3.epw,USA_CA_Chula.Vista-Brown.Field.Muni.AP.722904,USA_CA_Chula.Vista-Brown.Field.Muni.AP.722904_TMY3.ddy,USA CA Chula Vista Brown Field Muni AP Ann Htg 99 6% Condns DB,USA CA Chula Vista Brown Field Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Chula.Vista-Brown.Field.Muni.AP.722904_TMY3.zip
725946,CA,71,USA_CA_Crescent.City-Jack.McNamara.Field.725946_TMY3.epw,USA_CA_Crescent.City-Jack.McNamara.Field.725946,USA_CA_Crescent.City-Jack.McNamara.Field.725946_TMY3.ddy,USA CA Crescent City Jack McNamara Field Ann Htg 99 6% Condns DB,USA CA Crescent City Jack McNamara Field Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Crescent.City-Jack.McNamara.Field.725946_TMY3.zip
723810,CA,71,USA_CA_Edwards.AFB.723810_TMY3.epw,USA_CA_Edwards.AFB.723810,USA_CA_Edwards.AFB.723810_TMY3.ddy,USA CA Edwards AFB Ann Htg 99 6% Condns DB,USA CA Edwards AFB Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Edwards.AFB.723810_TMY3.zip
745160,CA,71,USA_CA_Fairfield-Travis.AFB.745160_TMY3.epw,USA_CA_Fairfield-Travis.AFB.745160,USA_CA_Fairfield-Travis.AFB.745160_TMY3.ddy,USA CA Fairfield Travis AFB Ann Htg 99 6% Condns DB,USA CA Fairfield Travis AFB Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Fairfield-Travis.AFB.745160_TMY3.zip
723890,CA,71,USA_CA_Fresno.Air.Terminal.723890_TMY3.epw,USA_CA_Fresno.Air.Terminal.723890,USA_CA_Fresno.Air.Terminal.723890_TMY3.ddy,USA CA Fresno Air Terminal Ann Htg 99 6% Condns DB,USA CA Fresno Air Terminal Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Fresno.Air.Terminal.723890_TMY3.zip
722976,CA,71,USA_CA_Fullerton.Muni.AP.722976_TMY3.epw,USA_CA_Fullerton.Muni.AP.722976,USA_CA_Fullerton.Muni.AP.722976_TMY3.ddy,USA CA Fullerton Muni AP Ann Htg 99 6% Condns DB,USA CA Fullerton Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Fullerton.Muni.AP.722976_TMY3.zip
722956,CA,71,USA_CA_Hawthorne-Jack.Northrop.Field.722956_TMY3.epw,USA_CA_Hawthorne-Jack.Northrop.Field.722956,USA_CA_Hawthorne-Jack.Northrop.Field.722956_TMY3.ddy,USA CA Hawthorne Jack Northrop Field Ann Htg 99 6% Condns DB,USA CA Hawthorne Jack Northrop Field Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Hawthorne-Jack.Northrop.Field.722956_TMY3.zip
724935,CA,71,USA_CA_Hayward.Air.Terminal.724935_TMY3.epw,USA_CA_Hayward.Air.Terminal.724935,USA_CA_Hayward.Air.Terminal.724935_TMY3.ddy,USA CA Hayward Air Terminal Ann Htg 99 6% Condns DB,USA CA Hayward Air Terminal Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Hayward.Air.Terminal.724935_TMY3.zip
747185,CA,71,USA_CA_Imperial.County.AP.747185_TMY3.epw,USA_CA_Imperial.County.AP.747185,USA_CA_Imperial.County.AP.747185_TMY3.ddy,USA CA Imperial County AP Ann Htg 99 6% Condns DB,USA CA Imperial County AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Imperial.County.AP.747185_TMY3.zip
723816,CA,71,USA_CA_Lancaster-Gen.Wm.Fox.Field.723816_TMY3.epw,USA_CA_Lancaster-Gen.Wm.Fox.Field.723816,USA_CA_Lancaster-Gen.Wm.Fox.Field.723816_TMY3.ddy,USA CA Lancaster Gen Wm Fox Field Ann Htg 99 6% Condns DB,USA CA Lancaster Gen Wm Fox Field Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Lancaster-Gen.Wm.Fox.Field.723816_TMY3.zip
