;,1,2,3,4,5,6,7,8,9,10,11,12,13.0000,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
;,CZ:,1,,CZ:,2,,CZ:,3,,CZ:,4,,CZ:,5,,CZ:,6,,CZ:,7,,CZ:,8,,CZ:,9,,CZ:,10,,CZ:,11,,CZ:,12,,CZ:,13,,CZ:,14,,CZ:,15,,CZ:,16,
;,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; MoDaHr,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu
20419,5.5787,1.8992,3.6895,5.5778,1.8992,3.6895,5.5779,1.8992,3.6895,5.5777,1.8992,3.6895,5.5768,1.8992,3.6895,5.3698,1.9203,3.6895,5.6166,1.8583,3.6895,5.3806,1.9203,3.6895,5.316,1.9203,3.6895,5.3123,1.9203,3.6895,5.577,1.8992,3.6895,5.5768,1.8992,3.6895,5.5778,1.8992,3.6895,5.3076,1.9203,3.6895,5.3157,1.9203,3.6895,5.2936,1.9203,3.6895
20420,5.5795,1.8992,3.6895,5.5786,1.8992,3.6895,5.5787,1.8992,3.6895,5.5785,1.8992,3.6895,5.5776,1.8992,3.6895,5.4355,1.9203,3.6895,5.6825,1.8583,3.6895,5.4463,1.9203,3.6895,5.3817,1.9203,3.6895,5.378,1.9203,3.6895,5.5777,1.8992,3.6895,5.5776,1.8992,3.6895,5.5786,1.8992,3.6895,5.3733,1.9203,3.6895,5.3813,1.9203,3.6895,5.3593,1.9203,3.6895
20421,5.4783,1.8992,3.6895,5.4774,1.8992,3.6895,5.4775,1.8992,3.6895,5.4773,1.8992,3.6895,5.4764,1.8992,3.6895,5.2763,1.9203,3.6895,5.5122,1.8583,3.6895,5.2872,1.9203,3.6895,5.2226,1.9203,3.6895,5.2189,1.9203,3.6895,5.4766,1.8992,3.6895,5.4764,1.8992,3.6895,5.4774,1.8992,3.6895,5.2142,1.9203,3.6895,5.2222,1.9203,3.6895,5.2002,1.9203,3.6895
20422,5.4199,1.8992,3.6895,5.419,1.8992,3.6895,5.4191,1.8992,3.6895,5.4188,1.8992,3.6895,5.4180,1.8992,3.6895,5.1896,1.9203,3.6895,5.4356,1.8583,3.6895,5.2005,1.9203,3.6895,5.1359,1.9203,3.6895,5.1322,1.9203,3.6895,5.4181,1.8992,3.6895,5.418,1.8992,3.6895,5.4189,1.8992,3.6895,5.1275,1.9203,3.6895,5.1355,1.9203,3.6895,5.1135,1.9203,3.6895
20423,5.4119,1.8992,3.6895,5.411,1.8992,3.6895,5.4111,1.8992,3.6895,5.4108,1.8992,3.6895,5.4100,1.8992,3.6895,5.173,1.9203,3.6895,5.4063,1.8583,3.6895,5.1839,1.9203,3.6895,5.1192,1.9203,3.6895,5.1156,1.9203,3.6895,5.4101,1.8992,3.6895,5.41,1.8992,3.6895,5.4109,1.8992,3.6895,5.1108,1.9203,3.6895,5.1189,1.9203,3.6895,5.0968,1.9203,3.6895
20424,5.4137,1.8992,3.6895,5.4128,1.8992,3.6895,5.4129,1.8992,3.6895,5.4126,1.8992,3.6895,5.4118,1.8992,3.6895,5.1626,1.9203,3.6895,5.396,1.8583,3.6895,5.1735,1.9203,3.6895,5.1089,1.9203,3.6895,5.1052,1.9203,3.6895,5.4119,1.8992,3.6895,5.4118,1.8992,3.6895,5.4128,1.8992,3.6895,5.1005,1.9203,3.6895,5.1085,1.9203,3.6895,5.0864,1.9203,3.6895
20501,5.1899,1.8992,3.6895,5.189,1.8992,3.6895,5.1892,1.8992,3.6895,5.1889,1.8992,3.6895,5.1880,1.8992,3.6895,4.9048,1.9203,3.6895,5.1385,1.8583,3.6895,4.9156,1.9203,3.6895,4.851,1.9203,3.6895,4.8473,1.9203,3.6895,5.1882,1.8992,3.6895,5.188,1.8992,3.6895,5.189,1.8992,3.6895,4.8426,1.9203,3.6895,4.8507,1.9203,3.6895,4.8286,1.9203,3.6895
20502,5.0865,1.8992,3.6895,5.0856,1.8992,3.6895,5.0857,1.8992,3.6895,5.0855,1.8992,3.6895,5.0846,1.8992,3.6895,4.7999,1.9203,3.6895,5.0338,1.8583,3.6895,4.8107,1.9203,3.6895,4.7461,1.9203,3.6895,4.7424,1.9203,3.6895,5.0848,1.8992,3.6895,5.0846,1.8992,3.6895,5.0856,1.8992,3.6895,4.7377,1.9203,3.6895,4.7458,1.9203,3.6895,4.7237,1.9203,3.6895
20503,5.0797,1.8992,3.6895,5.0788,1.8992,3.6895,5.079,1.8992,3.6895,5.0787,1.8992,3.6895,5.0778,1.8992,3.6895,4.7907,1.9203,3.6895,5.0246,1.8583,3.6895,4.8015,1.9203,3.6895,4.7369,1.9203,3.6895,4.7332,1.9203,3.6895,5.078,1.8992,3.6895,5.0778,1.8992,3.6895,5.0788,1.8992,3.6895,4.7285,1.9203,3.6895,4.7365,1.9203,3.6895,4.7145,1.9203,3.6895
20504,5.0764,1.8992,3.6895,5.0755,1.8992,3.6895,5.0757,1.8992,3.6895,5.0754,1.8992,3.6895,5.0745,1.8992,3.6895,4.7968,1.9203,3.6895,5.0308,1.8583,3.6895,4.8077,1.9203,3.6895,4.7431,1.9203,3.6895,4.7394,1.9203,3.6895,5.0747,1.8992,3.6895,5.0745,1.8992,3.6895,5.0755,1.8992,3.6895,4.7347,1.9203,3.6895,4.7427,1.9203,3.6895,4.7207,1.9203,3.6895
20505,5.1062,1.8992,3.6895,5.1053,1.8992,3.6895,5.1054,1.8992,3.6895,5.1052,1.8992,3.6895,5.1043,1.8992,3.6895,4.8171,1.9203,3.6895,5.051,1.8583,3.6895,4.8279,1.9203,3.6895,4.7633,1.9203,3.6895,4.7596,1.9203,3.6895,5.1045,1.8992,3.6895,5.1043,1.8992,3.6895,5.1053,1.8992,3.6895,4.7549,1.9203,3.6895,4.763,1.9203,3.6895,4.7409,1.9203,3.6895
20506,5.2533,1.8992,3.6895,5.2524,1.8992,3.6895,5.2525,1.8992,3.6895,5.2522,1.8992,3.6895,5.2514,1.8992,3.6895,4.9736,1.9203,3.6895,5.2072,1.8583,3.6895,4.9845,1.9203,3.6895,4.9198,1.9203,3.6895,4.9162,1.9203,3.6895,5.2515,1.8992,3.6895,5.2514,1.8992,3.6895,5.2523,1.8992,3.6895,4.9114,1.9203,3.6895,4.9195,1.9203,3.6895,4.8974,1.9203,3.6895
20507,5.3586,1.8992,3.6895,5.3577,1.8992,3.6895,5.3578,1.8992,3.6895,5.3575,1.8992,3.6895,5.3567,1.8992,3.6895,5.1336,1.9203,3.6895,5.3793,1.8583,3.6895,5.1444,1.9203,3.6895,5.0798,1.9203,3.6895,5.0761,1.9203,3.6895,5.3568,1.8992,3.6895,5.3567,1.8992,3.6895,5.3576,1.8992,3.6895,5.0714,1.9203,3.6895,5.0794,1.9203,3.6895,5.0574,1.9203,3.6895
20508,5.3691,1.8992,3.6895,5.3682,1.8992,3.6895,5.3683,1.8992,3.6895,5.368,1.8992,3.6895,5.3672,1.8992,3.6895,5.1643,1.9203,3.6895,5.4101,1.8583,3.6895,5.1751,1.9203,3.6895,5.1105,1.9203,3.6895,5.1068,1.9203,3.6895,5.3673,1.8992,3.6895,5.3672,1.8992,3.6895,5.3681,1.8992,3.6895,5.1021,1.9203,3.6895,5.1101,1.9203,3.6895,5.0881,1.9203,3.6895
20509,5.4159,1.8992,3.6895,5.415,1.8992,3.6895,5.4151,1.8992,3.6895,5.4149,1.8992,3.6895,5.4140,1.8992,3.6895,5.1688,1.9203,3.6895,5.4047,1.8583,3.6895,5.1796,1.9203,3.6895,5.115,1.9203,3.6895,5.1113,1.9203,3.6895,5.4142,1.8992,3.6895,5.414,1.8992,3.6895,5.415,1.8992,3.6895,5.1066,1.9203,3.6895,5.1146,1.9203,3.6895,5.0926,1.9203,3.6895
20510,5.4066,1.8992,3.6895,5.4057,1.8992,3.6895,5.4058,1.8992,3.6895,5.4055,1.8992,3.6895,5.4047,1.8992,3.6895,5.1098,1.9203,3.6895,5.3457,1.8583,3.6895,5.1206,1.9203,3.6895,5.056,1.9203,3.6895,5.0523,1.9203,3.6895,5.4048,1.8992,3.6895,5.4047,1.8992,3.6895,5.4057,1.8992,3.6895,5.0476,1.9203,3.6895,5.0556,1.9203,3.6895,5.0336,1.9203,3.6895
20511,5.4081,1.8992,3.6895,5.4072,1.8992,3.6895,5.4073,1.8992,3.6895,5.407,1.8992,3.6895,5.4062,1.8992,3.6895,5.1064,1.9203,3.6895,5.3424,1.8583,3.6895,5.1172,1.9203,3.6895,5.0526,1.9203,3.6895,5.0489,1.9203,3.6895,5.4063,1.8992,3.6895,5.4062,1.8992,3.6895,5.4071,1.8992,3.6895,5.0442,1.9203,3.6895,5.0522,1.9203,3.6895,5.0302,1.9203,3.6895
20512,5.4068,1.8992,3.6895,5.4059,1.8992,3.6895,5.4061,1.8992,3.6895,5.4058,1.8992,3.6895,5.4049,1.8992,3.6895,5.0943,1.9203,3.6895,5.3303,1.8583,3.6895,5.1052,1.9203,3.6895,5.0406,1.9203,3.6895,5.0369,1.9203,3.6895,5.4051,1.8992,3.6895,5.4049,1.8992,3.6895,5.4059,1.8992,3.6895,5.0322,1.9203,3.6895,5.0402,1.9203,3.6895,5.0182,1.9203,3.6895
20513,5.4058,1.8992,3.6895,5.4048,1.8992,3.6895,5.405,1.8992,3.6895,5.4047,1.8992,3.6895,5.4039,1.8992,3.6895,5.0907,1.9203,3.6895,5.3267,1.8583,3.6895,5.1016,1.9203,3.6895,5.0369,1.9203,3.6895,5.0333,1.9203,3.6895,5.404,1.8992,3.6895,5.4039,1.8992,3.6895,5.4048,1.8992,3.6895,5.0285,1.9203,3.6895,5.0366,1.9203,3.6895,5.0145,1.9203,3.6895
20514,5.4078,1.8992,3.6895,5.4069,1.8992,3.6895,5.407,1.8992,3.6895,5.4068,1.8992,3.6895,5.4059,1.8992,3.6895,5.1054,1.9203,3.6895,5.3414,1.8583,3.6895,5.1163,1.9203,3.6895,5.0517,1.9203,3.6895,5.048,1.9203,3.6895,5.4061,1.8992,3.6895,5.4059,1.8992,3.6895,5.4069,1.8992,3.6895,5.0433,1.9203,3.6895,5.0513,1.9203,3.6895,5.0293,1.9203,3.6895
20515,5.408,1.8992,3.6895,5.4071,1.8992,3.6895,5.4072,1.8992,3.6895,5.4069,1.8992,3.6895,5.4061,1.8992,3.6895,5.1059,1.9203,3.6895,5.3419,1.8583,3.6895,5.1168,1.9203,3.6895,5.0522,1.9203,3.6895,5.0485,1.9203,3.6895,5.4062,1.8992,3.6895,5.4061,1.8992,3.6895,5.407,1.8992,3.6895,5.0438,1.9203,3.6895,5.0518,1.9203,3.6895,5.0298,1.9203,3.6895
20516,5.4049,1.8992,3.6895,5.404,1.8992,3.6895,5.4041,1.8992,3.6895,5.4038,1.8992,3.6895,5.4030,1.8992,3.6895,5.1145,1.9203,3.6895,5.3505,1.8583,3.6895,5.1253,1.9203,3.6895,5.0607,1.9203,3.6895,5.057,1.9203,3.6895,5.4031,1.8992,3.6895,5.403,1.8992,3.6895,5.4039,1.8992,3.6895,5.0523,1.9203,3.6895,5.0604,1.9203,3.6895,5.0383,1.9203,3.6895
20517,5.4073,1.8992,3.6895,5.4064,1.8992,3.6895,5.4065,1.8992,3.6895,5.4063,1.8992,3.6895,5.4054,1.8992,3.6895,5.1707,1.9203,3.6895,5.4066,1.8583,3.6895,5.1815,1.9203,3.6895,5.1169,1.9203,3.6895,5.1132,1.9203,3.6895,5.4056,1.8992,3.6895,5.4054,1.8992,3.6895,5.4064,1.8992,3.6895,5.1085,1.9203,3.6895,5.1166,1.9203,3.6895,5.0945,1.9203,3.6895
20518,5.4166,1.8992,3.6895,5.4157,1.8992,3.6895,5.4159,1.8992,3.6895,5.4156,1.8992,3.6895,5.4147,1.8992,3.6895,5.1892,1.9203,3.6895,5.4355,1.8583,3.6895,5.2,1.9203,3.6895,5.1354,1.9203,3.6895,5.1318,1.9203,3.6895,5.4149,1.8992,3.6895,5.4147,1.8992,3.6895,5.4157,1.8992,3.6895,5.127,1.9203,3.6895,5.1351,1.9203,3.6895,5.113,1.9203,3.6895
20519,5.5087,1.8992,3.6895,5.5078,1.8992,3.6895,5.5079,1.8992,3.6895,5.5077,1.8992,3.6895,5.5068,1.8992,3.6895,5.3821,1.9203,3.6895,5.629,1.8583,3.6895,5.3929,1.9203,3.6895,5.3283,1.9203,3.6895,5.3246,1.9203,3.6895,5.507,1.8992,3.6895,5.5068,1.8992,3.6895,5.5078,1.8992,3.6895,5.3199,1.9203,3.6895,5.328,1.9203,3.6895,5.3059,1.9203,3.6895
20520,5.4883,1.8992,3.6895,5.4874,1.8992,3.6895,5.4875,1.8992,3.6895,5.4873,1.8992,3.6895,5.4864,1.8992,3.6895,5.3638,1.9203,3.6895,5.6107,1.8583,3.6895,5.3747,1.9203,3.6895,5.3101,1.9203,3.6895,5.3064,1.9203,3.6895,5.4866,1.8992,3.6895,5.4864,1.8992,3.6895,5.4874,1.8992,3.6895,5.3017,1.9203,3.6895,5.3097,1.9203,3.6895,5.2877,1.9203,3.6895
20521,5.4882,1.8992,3.6895,5.4873,1.8992,3.6895,5.4874,1.8992,3.6895,5.4871,1.8992,3.6895,5.4863,1.8992,3.6895,5.3471,1.9203,3.6895,5.5829,1.8583,3.6895,5.3579,1.9203,3.6895,5.2933,1.9203,3.6895,5.2896,1.9203,3.6895,5.4864,1.8992,3.6895,5.4863,1.8992,3.6895,5.4872,1.8992,3.6895,5.2849,1.9203,3.6895,5.2929,1.9203,3.6895,5.2709,1.9203,3.6895
20522,5.3694,1.8992,3.6895,5.3684,1.8992,3.6895,5.3686,1.8992,3.6895,5.3683,1.8992,3.6895,5.3675,1.8992,3.6895,5.1713,1.9203,3.6895,5.4172,1.8583,3.6895,5.1821,1.9203,3.6895,5.1175,1.9203,3.6895,5.1138,1.9203,3.6895,5.3676,1.8992,3.6895,5.3675,1.8992,3.6895,5.3684,1.8992,3.6895,5.1091,1.9203,3.6895,5.1172,1.9203,3.6895,5.0951,1.9203,3.6895
20523,5.3676,1.8992,3.6895,5.3667,1.8992,3.6895,5.3669,1.8992,3.6895,5.3666,1.8992,3.6895,5.3657,1.8992,3.6895,5.1508,1.9203,3.6895,5.3841,1.8583,3.6895,5.1616,1.9203,3.6895,5.097,1.9203,3.6895,5.0933,1.9203,3.6895,5.3659,1.8992,3.6895,5.3657,1.8992,3.6895,5.3667,1.8992,3.6895,5.0886,1.9203,3.6895,5.0967,1.9203,3.6895,5.0746,1.9203,3.6895
20524,5.3639,1.8992,3.6895,5.363,1.8992,3.6895,5.3631,1.8992,3.6895,5.3629,1.8992,3.6895,5.3620,1.8992,3.6895,5.1514,1.9203,3.6895,5.3848,1.8583,3.6895,5.1623,1.9203,3.6895,5.0977,1.9203,3.6895,5.094,1.9203,3.6895,5.3622,1.8992,3.6895,5.362,1.8992,3.6895,5.363,1.8992,3.6895,5.0893,1.9203,3.6895,5.0973,1.9203,3.6895,5.0752,1.9203,3.6895
20601,5.4868,1.8992,3.6895,5.4859,1.8992,3.6895,5.486,1.8992,3.6895,5.4857,1.8992,3.6895,5.4849,1.8992,3.6895,5.2305,1.9203,3.6895,5.4637,1.8583,3.6895,5.2413,1.9203,3.6895,5.1767,1.9203,3.6895,5.173,1.9203,3.6895,5.485,1.8992,3.6895,5.4849,1.8992,3.6895,5.4858,1.8992,3.6895,5.1683,1.9203,3.6895,5.1763,1.9203,3.6895,5.1543,1.9203,3.6895
20602,5.4022,1.8992,3.6895,5.4013,1.8992,3.6895,5.4014,1.8992,3.6895,5.4012,1.8992,3.6895,5.4003,1.8992,3.6895,5.1409,1.9203,3.6895,5.3742,1.8583,3.6895,5.1517,1.9203,3.6895,5.0871,1.9203,3.6895,5.0834,1.9203,3.6895,5.4005,1.8992,3.6895,5.4003,1.8992,3.6895,5.4013,1.8992,3.6895,5.0787,1.9203,3.6895,5.0867,1.9203,3.6895,5.0647,1.9203,3.6895
20603,5.3855,1.8992,3.6895,5.3846,1.8992,3.6895,5.3848,1.8992,3.6895,5.3845,1.8992,3.6895,5.3836,1.8992,3.6895,5.1253,1.9203,3.6895,5.3587,1.8583,3.6895,5.1361,1.9203,3.6895,5.0715,1.9203,3.6895,5.0678,1.9203,3.6895,5.3838,1.8992,3.6895,5.3836,1.8992,3.6895,5.3846,1.8992,3.6895,5.0631,1.9203,3.6895,5.0712,1.9203,3.6895,5.0491,1.9203,3.6895
20604,5.3892,1.8992,3.6895,5.3883,1.8992,3.6895,5.3884,1.8992,3.6895,5.3882,1.8992,3.6895,5.3873,1.8992,3.6895,5.1194,1.9203,3.6895,5.3529,1.8583,3.6895,5.1303,1.9203,3.6895,5.0657,1.9203,3.6895,5.062,1.9203,3.6895,5.3875,1.8992,3.6895,5.3873,1.8992,3.6895,5.3883,1.8992,3.6895,5.0573,1.9203,3.6895,5.0653,1.9203,3.6895,5.0433,1.9203,3.6895
20605,5.4501,1.8992,3.6895,5.4492,1.8992,3.6895,5.4494,1.8992,3.6895,5.4491,1.8992,3.6895,5.4482,1.8992,3.6895,5.1864,1.9203,3.6895,5.4197,1.8583,3.6895,5.1972,1.9203,3.6895,5.1326,1.9203,3.6895,5.1289,1.9203,3.6895,5.4484,1.8992,3.6895,5.4482,1.8992,3.6895,5.4492,1.8992,3.6895,5.1242,1.9203,3.6895,5.1322,1.9203,3.6895,5.1102,1.9203,3.6895
20606,5.5577,1.8992,3.6895,5.5568,1.8992,3.6895,5.557,1.8992,3.6895,5.5567,1.8992,3.6895,5.5558,1.8992,3.6895,5.2906,1.9203,3.6895,5.5237,1.8583,3.6895,5.3015,1.9203,3.6895,5.2368,1.9203,3.6895,5.2332,1.9203,3.6895,5.556,1.8992,3.6895,5.5558,1.8992,3.6895,5.5568,1.8992,3.6895,5.2284,1.9203,3.6895,5.2365,1.9203,3.6895,5.2144,1.9203,3.6895
20607,5.5599,1.8992,3.6895,5.559,1.8992,3.6895,5.5591,1.8992,3.6895,5.5589,1.8992,3.6895,5.5580,1.8992,3.6895,5.3121,1.9203,3.6895,5.5585,1.8583,3.6895,5.323,1.9203,3.6895,5.2584,1.9203,3.6895,5.2547,1.9203,3.6895,5.5582,1.8992,3.6895,5.558,1.8992,3.6895,5.559,1.8992,3.6895,5.25,1.9203,3.6895,5.258,1.9203,3.6895,5.236,1.9203,3.6895
20608,5.562,1.8992,3.6895,5.5611,1.8992,3.6895,5.5612,1.8992,3.6895,5.561,1.8992,3.6895,5.5601,1.8992,3.6895,5.3191,1.9203,3.6895,5.5654,1.8583,3.6895,5.3299,1.9203,3.6895,5.2653,1.9203,3.6895,5.2616,1.9203,3.6895,5.5603,1.8992,3.6895,5.5601,1.8992,3.6895,5.5611,1.8992,3.6895,5.2569,1.9203,3.6895,5.265,1.9203,3.6895,5.2429,1.9203,3.6895
20609,5.6075,1.8992,3.6895,5.6066,1.8992,3.6895,5.6067,1.8992,3.6895,5.6065,1.8992,3.6895,5.6056,1.8992,3.6895,5.3272,1.9203,3.6895,5.5631,1.8583,3.6895,5.3381,1.9203,3.6895,5.2735,1.9203,3.6895,5.2698,1.9203,3.6895,5.6058,1.8992,3.6895,5.6056,1.8992,3.6895,5.6066,1.8992,3.6895,5.2651,1.9203,3.6895,5.2731,1.9203,3.6895,5.2511,1.9203,3.6895
20610,5.6069,1.8992,3.6895,5.606,1.8992,3.6895,5.6062,1.8992,3.6895,5.6059,1.8992,3.6895,5.6050,1.8992,3.6895,5.3212,1.9203,3.6895,5.5571,1.8583,3.6895,5.332,1.9203,3.6895,5.2674,1.9203,3.6895,5.2637,1.9203,3.6895,5.6052,1.8992,3.6895,5.605,1.8992,3.6895,5.606,1.8992,3.6895,5.259,1.9203,3.6895,5.2671,1.9203,3.6895,5.245,1.9203,3.6895
20611,5.6028,1.8992,3.6895,5.6019,1.8992,3.6895,5.6021,1.8992,3.6895,5.6018,1.8992,3.6895,5.6009,1.8992,3.6895,5.3071,1.9203,3.6895,5.543,1.8583,3.6895,5.3179,1.9203,3.6895,5.2533,1.9203,3.6895,5.2496,1.9203,3.6895,5.6011,1.8992,3.6895,5.6009,1.8992,3.6895,5.6019,1.8992,3.6895,5.2449,1.9203,3.6895,5.253,1.9203,3.6895,5.2309,1.9203,3.6895
20612,5.6045,1.8992,3.6895,5.6036,1.8992,3.6895,5.6037,1.8992,3.6895,5.6034,1.8992,3.6895,5.6026,1.8992,3.6895,5.2638,1.9203,3.6895,5.4998,1.8583,3.6895,5.2747,1.9203,3.6895,5.2101,1.9203,3.6895,5.2064,1.9203,3.6895,5.6027,1.8992,3.6895,5.6026,1.8992,3.6895,5.6035,1.8992,3.6895,5.2017,1.9203,3.6895,5.2097,1.9203,3.6895,5.1877,1.9203,3.6895
20613,5.6053,1.8992,3.6895,5.6044,1.8992,3.6895,5.6045,1.8992,3.6895,5.6042,1.8992,3.6895,5.6034,1.8992,3.6895,5.2623,1.9203,3.6895,5.4982,1.8583,3.6895,5.2731,1.9203,3.6895,5.2085,1.9203,3.6895,5.2048,1.9203,3.6895,5.6035,1.8992,3.6895,5.6034,1.8992,3.6895,5.6043,1.8992,3.6895,5.2001,1.9203,3.6895,5.2082,1.9203,3.6895,5.1861,1.9203,3.6895
20614,5.6034,1.8992,3.6895,5.6025,1.8992,3.6895,5.6026,1.8992,3.6895,5.6024,1.8992,3.6895,5.6015,1.8992,3.6895,5.2577,1.9203,3.6895,5.4936,1.8583,3.6895,5.2685,1.9203,3.6895,5.2039,1.9203,3.6895,5.2002,1.9203,3.6895,5.6017,1.8992,3.6895,5.6015,1.8992,3.6895,5.6025,1.8992,3.6895,5.1955,1.9203,3.6895,5.2036,1.9203,3.6895,5.1815,1.9203,3.6895
20615,13.1928,1.8992,3.6895,5.6038,1.8992,3.6895,5.604,1.8992,3.6895,5.6037,1.8992,3.6895,5.6029,1.8992,3.6895,5.2538,1.9203,3.6895,5.4897,1.8583,3.6895,5.2647,1.9203,3.6895,5.2001,1.9203,3.6895,5.1964,1.9203,3.6895,5.603,1.8992,3.6895,5.6029,1.8992,3.6895,5.6038,1.8992,3.6895,5.1917,1.9203,3.6895,5.1997,1.9203,3.6895,5.1777,1.9203,3.6895
20616,13.1925,1.8992,3.6895,5.6036,1.8992,3.6895,5.6038,1.8992,3.6895,5.6035,1.8992,3.6895,5.6026,1.8992,3.6895,5.3206,1.9203,3.6895,5.5565,1.8583,3.6895,5.3315,1.9203,3.6895,5.2668,1.9203,3.6895,5.2632,1.9203,3.6895,5.6028,1.8992,3.6895,5.6026,1.8992,3.6895,5.6036,1.8992,3.6895,5.2584,1.9203,3.6895,5.2665,1.9203,3.6895,5.2444,1.9203,3.6895
20617,13.1936,1.8992,3.6895,5.6047,1.8992,3.6895,5.6048,1.8992,3.6895,5.6045,1.8992,3.6895,5.6037,1.8992,3.6895,5.331,1.9203,3.6895,5.5668,1.8583,3.6895,5.3418,1.9203,3.6895,5.2772,1.9203,3.6895,5.2735,1.9203,3.6895,5.6038,1.8992,3.6895,5.6037,1.8992,3.6895,5.6047,1.8992,3.6895,5.2688,1.9203,3.6895,5.2769,1.9203,3.6895,5.2548,1.9203,3.6895
20618,5.6195,1.8992,3.6895,5.6186,1.8992,3.6895,5.6187,1.8992,3.6895,5.6185,1.8992,3.6895,5.6176,1.8992,3.6895,5.3443,1.9203,3.6895,5.591,1.8583,3.6895,5.3551,1.9203,3.6895,5.2905,1.9203,3.6895,5.2868,1.9203,3.6895,5.6178,1.8992,3.6895,5.6176,1.8992,3.6895,5.6186,1.8992,3.6895,5.2821,1.9203,3.6895,5.2902,1.9203,3.6895,5.2681,1.9203,3.6895
20619,5.8573,1.8992,3.6895,5.8563,1.8992,3.6895,5.8565,1.8992,3.6895,5.8562,1.8992,3.6895,5.8554,1.8992,3.6895,5.6472,1.9203,3.6895,5.895,1.8583,3.6895,5.6581,1.9203,3.6895,5.5934,1.9203,3.6895,5.5898,1.9203,3.6895,5.8555,1.8992,3.6895,5.8553,1.8992,3.6895,5.8563,1.8992,3.6895,5.5851,1.9203,3.6895,5.5931,1.9203,3.6895,5.571,1.9203,3.6895
20620,5.6748,1.8992,3.6895,5.6739,1.8992,3.6895,5.674,1.8992,3.6895,5.6738,1.8992,3.6895,5.6729,1.8992,3.6895,5.5085,1.9203,3.6895,5.7558,1.8583,3.6895,5.5193,1.9203,3.6895,5.4547,1.9203,3.6895,5.451,1.9203,3.6895,5.6731,1.8992,3.6895,5.6729,1.8992,3.6895,5.6739,1.8992,3.6895,5.4463,1.9203,3.6895,5.4544,1.9203,3.6895,5.4323,1.9203,3.6895
20621,5.6272,1.8992,3.6895,5.6263,1.8992,3.6895,5.6264,1.8992,3.6895,5.6262,1.8992,3.6895,5.6253,1.8992,3.6895,5.3672,1.9203,3.6895,5.6031,1.8583,3.6895,5.3781,1.9203,3.6895,5.3135,1.9203,3.6895,5.3098,1.9203,3.6895,5.6255,1.8992,3.6895,5.6253,1.8992,3.6895,5.6263,1.8992,3.6895,5.3051,1.9203,3.6895,5.3131,1.9203,3.6895,5.2911,1.9203,3.6895
20622,5.5645,1.8992,3.6895,5.5636,1.8992,3.6895,5.5637,1.8992,3.6895,5.5635,1.8992,3.6895,5.5626,1.8992,3.6895,5.3167,1.9203,3.6895,5.5631,1.8583,3.6895,5.3276,1.9203,3.6895,5.263,1.9203,3.6895,5.2593,1.9203,3.6895,5.5628,1.8992,3.6895,5.5626,1.8992,3.6895,5.5636,1.8992,3.6895,5.2546,1.9203,3.6895,5.2626,1.9203,3.6895,5.2406,1.9203,3.6895
20623,5.5628,1.8992,3.6895,5.5619,1.8992,3.6895,5.562,1.8992,3.6895,5.5618,1.8992,3.6895,5.5609,1.8992,3.6895,5.3051,1.9203,3.6895,5.5382,1.8583,3.6895,5.3159,1.9203,3.6895,5.2513,1.9203,3.6895,5.2476,1.9203,3.6895,5.5611,1.8992,3.6895,5.5609,1.8992,3.6895,5.5619,1.8992,3.6895,5.2429,1.9203,3.6895,5.251,1.9203,3.6895,5.2289,1.9203,3.6895
20624,5.5621,1.8992,3.6895,5.5612,1.8992,3.6895,5.5613,1.8992,3.6895,5.561,1.8992,3.6895,5.5602,1.8992,3.6895,5.2971,1.9203,3.6895,5.5302,1.8583,3.6895,5.3079,1.9203,3.6895,5.2433,1.9203,3.6895,5.2396,1.9203,3.6895,5.5603,1.8992,3.6895,5.5602,1.8992,3.6895,5.5612,1.8992,3.6895,5.2349,1.9203,3.6895,5.243,1.9203,3.6895,5.2209,1.9203,3.6895
